label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c979s43_0.jpg;True;0.028280427679419518;0.10476354806980617;0.05500528378051349
1;IMD2020/splicing/c9o0hnh_0.jpg;True;0.36289530992507935;0.4965062651150961;0.5325358755222518
1;IMD2020/splicing/c9f0n0z_0.jpg;True;0.41731417179107666;0.6220597264329841;0.588880266012994
1;IMD2020/splicing/c9pmrb5_0.jpg;True;0.006318316794931889;-0.005723240723247616;0.012557293070888983
1;IMD2020/splicing/c8vi1sj_0.png;True;0.013622150756418705;0.07274306510919834;0.02687816295041493
1;IMD2020/splicing/c9j64u7_0.jpg;True;0.11706684529781342;0.1928177192866051;0.2095968493680209
1;IMD2020/splicing/c9rci56_0.jpg;True;0.0466756746172905;0.06876084063286311;0.08918841551471783
1;IMD2020/splicing/c8ttxcu_0.jpg;True;0.545420229434967;0.6717740528509194;0.7058535858168905
1;IMD2020/splicing/c94s1ue_0.jpg;True;0.3452528119087219;0.36872536033315084;0.5132905669832081
1;IMD2020/splicing/c92hsr5_0.jpg;True;0.09587424248456955;0.2788002077422394;0.17497307972287274
1;IMD2020/splicing/c95c3yu_0.png;True;0.3249274492263794;0.23306363018030274;0.4904833926277036
1;IMD2020/splicing/c9ic90m_0.jpg;True;0.3449991047382355;0.3327911942304881;0.5130101318414033
1;IMD2020/splicing/c9qhgpe_0.jpg;True;0.252901554107666;0.4315893228242081;0.40370537982907445
1;IMD2020/splicing/c8zj217_0.jpg;True;0.17727024853229523;0.09347824118820104;0.3011547091382331
1;IMD2020/splicing/c9roi3w_0.jpg;True;0.5395829081535339;0.667093166113044;0.7009468736189088
1;IMD2020/splicing/c8v3tc5_0.png;True;0.2510763704776764;0.21966064630826654;0.40137656473937444
1;IMD2020/splicing/c9nvi4n_0.jpg;True;0.0462309829890728;0.021117897084824023;0.08837624454496204
1;IMD2020/splicing/c9k2t5d_0.jpg;True;0.09831378608942032;0.19333123650153528;0.1790267713307392
1;IMD2020/splicing/c9uanxz_0.jpg;True;0.7939241528511047;0.8810500861854377;0.8851256613262733
1;IMD2020/splicing/c9u6xhp_0.jpg;True;0.6341012716293335;0.7670276179649042;0.7760856450511964
1;IMD2020/splicing/c90z7wb_0.png;True;0.3427404761314392;0.4230480517513413;0.5105088917938019
1;IMD2020/splicing/c9wxubr_0.jpg;True;0.0016534047899767756;0.03453224738429764;0.0033013511741640045
1;IMD2020/splicing/c9ved2o_0.png;True;0.2566177248954773;0.3015332138082234;0.4084260618389114
1;IMD2020/splicing/c9u5f90_0.jpg;True;0.3727394640445709;0.5596780980477035;0.5430593000284565
1;IMD2020/splicing/c8vejd9_0.jpg;True;0.0442558117210865;0.09517204975537624;0.08476047711620376
1;IMD2020/splicing/c9je6ik_0.jpg;True;0.07358620315790176;0.255104503225638;0.13708484658633277
1;IMD2020/splicing/c9dvojg_0.jpg;True;0.14184719324111938;0.20705813164547013;0.2484521440531562
1;IMD2020/splicing/c95srb7_0.jpg;True;0.7758867144584656;0.8663363850153721;0.8738020232602721
1;IMD2020/splicing/c9dmses_0.jpg;True;0.6464109420776367;0.7750367158915504;0.785236441232227
1;IMD2020/splicing/c9ryjzh_0.jpg;True;0.15144024789333344;0.23040801879408868;0.26304490234829786
1;IMD2020/splicing/c9epo48_0.jpg;True;0.2695824205875397;0.22728242543256197;0.424678900368052
1;IMD2020/splicing/c9fprtk_0.jpg;True;0.25116634368896484;0.39913277795391694;0.40149153351524286
1;IMD2020/splicing/c96cglv_0.jpg;True;0.25426897406578064;0.2235413088523718;0.40544569806279707
1;IMD2020/splicing/c9codtz_0.png;True;0.3190796971321106;0.44594638037472845;0.48379138192104176
1;IMD2020/splicing/c9fntrg_0.jpg;True;0.4569111764431;0.595056065250245;0.627232701974685
1;IMD2020/splicing/c92coio_0.jpg;True;0.839875340461731;0.9006557359859033;0.912969833280193
1;IMD2020/splicing/c9pur9b_0.jpg;True;0.09126827120780945;0.2511527950080054;0.1672700947812023
1;IMD2020/splicing/c9nqp2a_0.jpg;True;0.46223264932632446;0.6044749890667543;0.632228613484145
1;IMD2020/splicing/c9oce7b_0.jpg;True;0.3056260943412781;0.504513180413195;0.46816786012330075
1;IMD2020/splicing/c9ubdgk_0.jpg;True;0.1252274215221405;0.15486646199475265;0.2225815309943776
1;IMD2020/splicing/c91ot4e_0.jpg;True;0.2726002037525177;0.45788278615154826;0.4284145370097957
1;IMD2020/splicing/c9o1y6b_0.jpg;True;0.1145969107747078;0.09185645679010573;0.2056293446607653
1;IMD2020/splicing/00016_fake.jpg;True;0.027698220685124397;0.1061341729799829;0.05390341250099418
1;IMD2020/splicing/c9ojssa_0.jpg;True;0.12042862921953201;0.25224380101780247;0.2149688595301222
1;IMD2020/splicing/c92q0xi_0.jpg;True;0.807227611541748;0.8844357811505873;0.8933325466295158
1;IMD2020/splicing/c9bk4ex_0.jpg;True;0.07595671713352203;0.10683844508666172;0.14118916350106925
1;IMD2020/splicing/c9clks3_0.jpg;True;0.20614057779312134;0.3322087384772973;0.34181851324901696
1;IMD2020/splicing/c8swtoq_0.jpg;True;0.101886086165905;0.21174939981225374;0.18493034652038884
1;IMD2020/splicing/00095_fake.jpg;True;0.3892594873905182;0.4586370406020036;0.56038411887673
1;IMD2020/splicing/c9pn1hj_0.jpg;True;0.13509972393512726;0.18986219878061514;0.23804026647989296
1;IMD2020/splicing/c92onbn_0.png;True;0.12651962041854858;0.2890259436971148;0.22462034488180221
1;IMD2020/splicing/c9d6jfi_0.jpg;True;0.19042129814624786;0.4065177393905432;0.3199225346512339
1;IMD2020/splicing/c9u8l4u_0.jpg;True;0.15053753554821014;0.24058711430439225;0.26168209870956477
1;IMD2020/splicing/c9vgr3d_0.jpg;True;0.3441261649131775;0.4771278948545848;0.5120444361272406
1;IMD2020/splicing/c949yvb_0.jpg;True;0.28787463903427124;0.43138238506039495;0.447053835495551
1;IMD2020/splicing/c9a0ogm_0.jpg;True;0.17791511118412018;0.19361068543286805;0.30208478080695295
1;IMD2020/splicing/c99ml73_0.jpg;True;0.2338097095489502;0.4379483436952992;0.379004494643826
