label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c9os1tp_0.jpg;True;0.3243439793586731;0.4986080924442269;0.48981832195918285
1;IMD2020/splicing/c9orhl5_0.jpg;True;0.6986472010612488;0.7955947962057722;0.822592460066362
1;IMD2020/splicing/c9nra1a_0.jpg;True;0.015343938954174519;0.04908494786122161;0.030224121325600893
1;IMD2020/splicing/c9pnuvp_0.jpg;True;0.3197321593761444;0.500425385136982;0.4845409914383352
1;IMD2020/splicing/c9s0tj6_0.jpg;True;0.15334825217723846;0.3453324296075886;0.265918388060524
1;IMD2020/splicing/c99lcrp_0.jpg;True;0.20667529106140137;0.33834458761421443;0.3425532764722474
1;IMD2020/splicing/c9iwpff_0.jpg;True;0.36764782667160034;0.4030326002031234;0.5376352418546879
1;IMD2020/splicing/c92qres_0.jpg;True;0.42232125997543335;0.5896251774296649;0.593847925123461
1;IMD2020/splicing/c9aati3_0.jpg;True;0.4826418161392212;0.3944098047514307;0.6510565482761462
1;IMD2020/splicing/c8wcodr_0.jpg;True;0.8876634836196899;0.9026715728770991;0.9404891688948592
1;IMD2020/splicing/c94vpjk_0.jpg;True;0.1132531687617302;0.16641360179167447;0.20346345469378704
1;IMD2020/splicing/c97vf7q_0.jpg;True;0.8574990034103394;0.8885310234339868;0.9232833976177469
1;IMD2020/splicing/c9x31z7_0.png;True;0.4992287755012512;0.6574481063913649;0.6659807717508961
1;IMD2020/splicing/c9hg0i2_0.jpg;True;0.11266215145587921;0.22094834065997473;0.20250918567059245
1;IMD2020/splicing/c9rsjqz_0.jpg;True;0.039391763508319855;0.06280001031189845;0.07579772151623353
1;IMD2020/splicing/c9kyp1k_0.jpg;True;0.0033460501581430435;-0.0010841842191241103;0.0066697829189354164
1;IMD2020/splicing/c99g8d8_0.jpg;True;0.14920029044151306;0.33439319153274116;0.2596593115095255
1;IMD2020/splicing/00027_fake.jpg;True;0.02849687822163105;0.007720340873682241;0.055414609991249975
1;IMD2020/splicing/c9n64mb_0.jpg;True;0.34541380405426025;0.507074921254645;0.5134685152647115
1;IMD2020/splicing/c94o4hp_0.jpg;True;0.116798996925354;0.25737089017347803;0.2091674527822603
1;IMD2020/splicing/c9r5xdn_0.jpg;True;0.4266160726547241;0.5939419324810163;0.5980811450380832
1;IMD2020/splicing/c8v70y3_0.png;True;0.015217742882668972;0.0008710992261283858;0.029979268697152294
1;IMD2020/splicing/c9lvfdp_0.jpg;True;0.06446976214647293;0.11326131108457317;0.12113027953050103
1;IMD2020/splicing/c9ag2ll_0.jpg;True;0.7605934739112854;0.8569049305825714;0.8640194245300318
1;IMD2020/splicing/c9atqpq_0.jpg;True;0.4161991477012634;0.5681148950254037;0.5877692437887337
1;IMD2020/splicing/c9lqual_0.jpg;True;0.37148815393447876;0.48466387327393623;0.5417299911574237
1;IMD2020/splicing/c9hud83_0.jpg;True;0.08834929764270782;0.11114201044675076;0.16235467007756424
1;IMD2020/splicing/c9hu5ce_0.jpg;True;0.47508591413497925;0.6354361272475821;0.6441467768110617
1;IMD2020/splicing/c99bj65_0.jpg;True;0.10809791088104248;0.06627958765333923;0.19510534963934165
1;IMD2020/splicing/c9jqnxf_0.jpg;True;0.1208186000585556;0.19735051306690057;0.2155899228427996
1;IMD2020/splicing/c957rl8_0.jpg;True;0.5907329320907593;0.7181274424878357;0.7427179227385761
1;IMD2020/splicing/c96c9hk_0.jpg;True;0.35883447527885437;0.5606355839916988;0.5281504036772325
1;IMD2020/splicing/c9qlz7i_0.jpg;True;0.8018526434898376;0.8819455173977797;0.8900313300949809
1;IMD2020/splicing/c9t2l1i_0.jpg;True;0.567454993724823;0.7284219133490247;0.7240462759510051
1;IMD2020/splicing/c9c9t84_0.jpg;True;0.49271807074546814;0.44879338267381114;0.6601622714530847
1;IMD2020/splicing/c9s7zuv_0.jpg;True;0.03828062862157822;0.12149699516939884;0.07373850213079765
1;IMD2020/splicing/c9jwdvv_0.jpg;True;0.05812499299645424;0.02853277905991829;0.10986413256187738
1;IMD2020/splicing/c995td6_0.jpg;True;0.3837911784648895;0.4426161113747321;0.5546951928726255
1;IMD2020/splicing/c9ll7hu_0.jpg;True;0.19920766353607178;0.3258089494023671;0.3322321358591888
1;IMD2020/splicing/c9cm5nk_0.jpg;True;0.10006866604089737;0.25851235629840214;0.18193167126130164
